ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
SEC00001;1;2011-04-25;14;4;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;22/02/2025;1;1;1;NO APLICA;2
SEC00002;2;2008-04-01;17;4;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;CHICLAYO;22/02/2025;1;1;1;NO APLICA;2
SEC00003;1;2013-01-30;12;4;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;CHICLAYO;22/02/2025;1;1;1;NO APLICA;2
SEC00004;1;2016-04-30;9;3;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;22/02/2025;1;1;1;NO APLICA;2
SEC00005;1;2018-05-07;7;3;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;22/02/2025;1;1;1;NO APLICA;2
SEC00006;1;2020-05-02;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;MAGDALENA;14/05/2025;2;1;1;NO APLICA;2
SEC00007;2;2017-02-17;8;3;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;MAGDALENA;14/05/2025;2;1;1;NO APLICA;2
SEC00008;1;2010-11-07;14;4;PERÚ;2;EDUCADORES DE CALLE;LA LIBERTAD;TRUJILLO;TRUJILLO;8/11/2023;1;1;1;NO APLICA;2
SEC00009;2;2018-10-24;6;3;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;CERRO COLORADO;18/02/2025;1;1;1;NO APLICA;2
SEC00010;2;2013-10-10;11;3;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;25/02/2022;1;1;2;2025-04-22;1
SEC00011;1;2011-12-06;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;18/06/2024;1;1;1;NO APLICA;2
SEC00012;2;2020-07-13;5;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;11/06/2022;1;1;1;NO APLICA;2
SEC00013;1;2017-06-04;8;3;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;24/05/2025;1;1;1;NO APLICA;2
SEC00014;1;2008-10-21;16;4;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;7/11/2023;1;1;1;NO APLICA;2
SEC00015;2;2012-08-09;12;4;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;7/11/2023;1;1;1;NO APLICA;2
SEC00016;2;2014-05-25;11;3;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;7/11/2023;1;1;1;NO APLICA;2
SEC00017;2;2010-03-31;15;4;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;23/02/2021;1;1;2;2025-03-26;2
SEC00018;1;2008-04-29;17;4;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;12/12/2023;1;1;1;NO APLICA;2
SEC00019;2;2017-01-02;8;3;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;24/06/2025;1;1;1;NO APLICA;2
SEC00020;1;2015-01-20;10;3;PERÚ;2;EDUCADORES DE CALLE;APURÍMAC;ABANCAY;ABANCAY;27/10/2023;1;1;1;NO APLICA;2
SEC00021;2;2016-10-07;8;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;15/06/2023;1;1;2;2025-06-20;2
SEC00022;2;2013-09-28;11;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;27/04/2022;1;1;1;NO APLICA;2
SEC00023;2;2015-08-19;9;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;17/10/2024;1;1;1;NO APLICA;2
SEC00024;2;2011-11-04;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;21/07/2025;1;1;1;NO APLICA;2
SEC00025;1;2018-06-13;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;21/07/2025;2;1;1;NO APLICA;2
SEC00026;1;2023-01-10;2;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;21/07/2025;2;1;1;NO APLICA;2
SEC00027;1;2009-10-29;15;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;30/04/2021;1;1;1;NO APLICA;2
SEC00028;2;2014-02-20;11;3;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;15/01/2025;1;1;1;NO APLICA;2
SEC00029;1;2008-11-07;16;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;25/03/2024;3;1;1;NO APLICA;2
SEC00030;2;2014-02-13;11;3;PERÚ;2;EDUCADORES DE CALLE;LA LIBERTAD;TRUJILLO;TRUJILLO;8/12/2023;1;1;1;NO APLICA;2
SEC00031;2;2014-10-25;10;3;PERÚ;2;EDUCADORES DE CALLE;JUNÍN;CHUPACA;CHUPACA;25/06/2024;1;1;1;NO APLICA;2
SEC00032;1;2015-10-08;9;3;PERÚ;2;EDUCADORES DE CALLE;LA LIBERTAD;TRUJILLO;TRUJILLO;8/12/2023;1;1;1;NO APLICA;2
SEC00033;1;2013-07-08;12;4;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;PILLCO MARCA;30/01/2023;1;1;1;NO APLICA;1
SEC00034;2;2014-05-22;11;3;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;15/01/2025;1;1;1;NO APLICA;2
SEC00035;1;2008-06-09;17;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;15/01/2025;1;1;1;NO APLICA;2
SEC00036;1;2024-01-11;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;MIRAFLORES;20/06/2025;2;1;1;NO APLICA;2
SEC00037;1;2013-10-15;11;3;ECUADOR;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;AGUAS VERDES;16/10/2024;1;1;1;NO APLICA;2
SEC00038;1;2012-09-09;12;4;ECUADOR;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;AGUAS VERDES;16/10/2024;1;1;1;NO APLICA;2
SEC00039;1;2018-01-28;7;3;ECUADOR;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;AGUAS VERDES;16/10/2024;1;1;1;NO APLICA;2
SEC00040;1;2014-02-16;11;3;PERÚ;2;EDUCADORES DE CALLE;LA LIBERTAD;TRUJILLO;TRUJILLO;16/07/2025;1;1;1;NO APLICA;2
SEC00041;1;2017-02-21;8;3;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN MARTIN DE PORRES;19/01/2024;1;5;1;NO APLICA;2
SEC00042;1;2013-08-01;11;3;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;CALLERIA;16/05/2025;1;1;1;NO APLICA;2
SEC00043;2;2017-02-21;8;3;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;CALLERIA;16/05/2025;1;1;1;NO APLICA;2
SEC00044;1;2017-09-01;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;COMAS;20/09/2024;1;1;2;2025-03-17;2
SEC00045;1;2010-03-08;15;4;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;CAJAMARCA;CAJAMARCA;23/08/2024;1;1;1;NO APLICA;2
SEC00046;2;2010-05-08;15;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;27/08/2024;1;1;1;NO APLICA;2
SEC00047;2;2011-10-05;13;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;27/08/2024;1;1;1;NO APLICA;2
SEC00048;1;2012-03-17;13;4;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;CAJAMARCA;CAJAMARCA;23/08/2024;1;1;1;NO APLICA;2
SEC00049;2;2011-10-12;13;4;PERÚ;2;EDUCADORES DE CALLE;ANCASH;SANTA;CHIMBOTE;13/04/2023;1;1;1;NO APLICA;2
SEC00050;2;2012-03-03;13;4;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;JAÉN;JAÉN;7/10/2021;1;1;1;NO APLICA;2
SEC00051;2;2007-01-05;18;5;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;9/03/2021;3;1;1;NO APLICA;2
SEC00052;2;2013-01-11;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;9/11/2024;1;1;1;NO APLICA;2
SEC00053;1;2014-04-05;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;9/11/2024;1;1;1;NO APLICA;2
SEC00054;1;2015-07-14;10;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;22/05/2025;1;1;1;NO APLICA;2
SEC00055;2;2017-05-08;8;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;21/11/2024;1;2;1;NO APLICA;2
SEC00056;2;2013-11-30;11;3;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;22/06/2024;1;1;1;NO APLICA;2
SEC00057;1;2015-01-06;10;3;PERÚ;2;EDUCADORES DE CALLE;ANCASH;SANTA;CHIMBOTE;13/04/2023;1;1;1;NO APLICA;2
SEC00058;2;2011-12-28;13;4;VENEZUELA;2;EDUCADORES DE CALLE;JUNÍN;HUANCAYO;HUANCAYO;31/01/2023;1;1;1;NO APLICA;2
SEC00059;2;2013-05-30;12;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;4/07/2024;1;1;1;NO APLICA;2
SEC00060;1;2014-09-16;10;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;11/03/2023;1;1;2;2025-03-20;2
SEC00061;2;2017-04-24;8;3;PERÚ;1;EDUCADORES DE CALLE;PASCO;PASCO;CHAUPIMARCA;25/09/2024;1;1;1;NO APLICA;2
SEC00062;1;2016-10-26;8;3;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;17/05/2024;1;1;1;NO APLICA;2
SEC00063;1;2011-09-16;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;8/02/2023;1;1;1;NO APLICA;1
SEC00064;1;2014-08-08;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;31/01/2024;1;1;1;NO APLICA;2
SEC00065;1;2015-04-15;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;9/11/2022;1;1;1;NO APLICA;1
SEC00066;2;2007-08-18;17;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;10/08/2023;1;1;2;2025-07-31;2
SEC00067;2;2008-10-01;16;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;1/07/2021;1;2;1;NO APLICA;1
SEC00068;2;2011-09-07;13;4;PERÚ;2;EDUCADORES DE CALLE;ANCASH;SANTA;NUEVO CHIMBOTE;22/02/2022;1;1;1;NO APLICA;2
SEC00069;1;2009-11-10;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;15/02/2025;1;1;1;NO APLICA;2
SEC00070;1;2011-07-05;14;4;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;CHICLAYO;24/03/2022;1;2;1;NO APLICA;1
SEC00071;2;2013-01-03;12;4;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;22/06/2024;1;1;1;NO APLICA;2
SEC00072;1;2012-05-15;13;4;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;22/06/2024;1;1;1;NO APLICA;2
SEC00073;1;2014-09-16;10;3;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;15/02/2025;1;1;1;NO APLICA;2
SEC00074;1;2014-11-15;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;MIRAFLORES;18/06/2025;2;2;1;NO APLICA;2
SEC00075;2;2013-07-20;12;4;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;16/06/2023;1;1;1;NO APLICA;2
SEC00076;2;2016-10-26;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;8/07/2023;2;1;1;NO APLICA;2
SEC00077;1;2013-02-28;12;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;10/08/2023;1;1;1;NO APLICA;2
SEC00078;2;2013-11-18;11;3;PERÚ;2;EDUCADORES DE CALLE;JUNÍN;CHUPACA;CHUPACA;28/06/2023;1;1;2;2025-07-21;1
SEC00079;1;2012-06-29;13;4;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;CALLERIA;7/04/2021;1;1;2;2025-04-10;2
SEC00080;2;2009-07-05;16;4;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;CALLERIA;7/04/2021;1;1;2;2025-04-10;2
SEC00081;1;2014-07-04;11;3;PERÚ;2;EDUCADORES DE CALLE;CUSCO;CUSCO;CUSCO;15/11/2024;1;1;1;NO APLICA;2
SEC00082;2;2010-05-29;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;25/06/2023;3;1;1;NO APLICA;2
SEC00083;1;2010-03-13;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;ATE;9/08/2024;3;1;1;NO APLICA;2
SEC00084;1;2007-11-02;17;4;PERÚ;1;EDUCADORES DE CALLE;LIMA;LIMA;EL AGUSTINO;4/02/2021;3;1;1;NO APLICA;2
SEC00085;2;2011-08-17;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;25/06/2023;3;1;1;NO APLICA;2
SEC00086;2;2015-01-01;10;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;17/07/2025;1;1;1;NO APLICA;2
SEC00087;2;2010-12-20;14;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;17/07/2025;1;1;1;NO APLICA;2
SEC00088;1;2008-01-09;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;30/09/2023;1;1;1;NO APLICA;2
SEC00089;1;2008-06-16;17;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;AGUAS VERDES;7/05/2021;1;1;1;NO APLICA;1
SEC00090;2;2013-01-20;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;21/06/2025;1;1;1;NO APLICA;2
SEC00091;2;2017-08-16;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;RIMAC;21/06/2025;1;1;1;NO APLICA;2
SEC00092;2;2014-07-01;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SURQUILLO;27/02/2024;1;1;1;NO APLICA;2
SEC00093;2;2012-10-02;12;4;PERÚ;2;EDUCADORES DE CALLE;LORETO;MAYNAS;IQUITOS;4/10/2022;1;1;1;NO APLICA;1
SEC00094;2;2016-06-06;9;3;PERÚ;2;EDUCADORES DE CALLE;LORETO;MAYNAS;IQUITOS;4/10/2022;1;1;1;NO APLICA;1
SEC00095;1;2010-04-10;15;4;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;15/04/2025;1;1;1;NO APLICA;2
SEC00096;1;2012-03-25;13;4;PERÚ;2;EDUCADORES DE CALLE;LORETO;MAYNAS;SAN JUAN BAUTISTA;8/09/2022;1;1;1;NO APLICA;2
SEC00097;1;2018-05-07;7;3;PERÚ;2;EDUCADORES DE CALLE;LORETO;MAYNAS;BELEN;22/02/2023;1;1;1;NO APLICA;2
SEC00098;1;2013-04-27;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;HUARAL;CHANCAY;1/12/2022;1;2;2;2025-05-19;1
SEC00099;2;2021-07-09;4;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LIMA;31/10/2024;2;1;1;NO APLICA;2
SEC00100;2;2014-07-27;11;3;PERÚ;2;EDUCADORES DE CALLE;CUSCO;CUSCO;SAN JERONIMO;24/05/2024;1;1;1;NO APLICA;2
SEC00101;2;2012-01-23;13;4;PERÚ;2;EDUCADORES DE CALLE;CUSCO;CUSCO;CUSCO;23/03/2021;1;1;1;NO APLICA;1
SEC00102;2;2016-06-12;9;3;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;10/04/2025;1;1;1;NO APLICA;2
SEC00103;2;2022-02-16;3;2;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;10/04/2025;1;1;1;NO APLICA;2
SEC00104;1;2013-11-12;11;3;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;CERRO COLORADO;21/09/2024;1;1;1;NO APLICA;2
SEC00105;2;2010-12-18;14;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;17/01/2023;1;1;1;NO APLICA;1
SEC00106;1;2010-12-18;14;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;17/01/2023;1;1;1;NO APLICA;1
SEC00107;2;2010-10-27;14;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;PAPAYAL;9/07/2021;1;1;1;NO APLICA;2
SEC00108;2;2010-04-06;15;4;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;CIUDAD NUEVA;25/05/2023;1;1;1;NO APLICA;2
SEC00109;1;2013-07-30;12;4;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;30/05/2023;1;1;2;2025-05-24;1
SEC00110;2;2014-04-02;11;3;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;ALTO DE LA ALIANZA;23/01/2025;1;1;1;NO APLICA;2
SEC00111;2;2015-01-22;10;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;ILO;ILO;18/07/2023;1;1;1;NO APLICA;2
SEC00112;2;2017-04-02;8;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;PUNO;PUNO;25/01/2023;1;1;1;NO APLICA;2
SEC00113;2;2007-06-25;18;5;PERÚ;2;EDUCADORES DE CALLE;TACNA;TACNA;POCOLLAY;24/02/2023;1;1;2;2025-02-24;2
SEC00114;1;2010-12-04;14;4;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;15/10/2024;1;2;1;NO APLICA;2
SEC00115;1;2011-01-02;14;4;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;2/08/2023;1;1;1;NO APLICA;2
SEC00116;2;2015-03-10;10;3;PERÚ;2;EDUCADORES DE CALLE;PUNO;SAN ROMAN;JULIACA;16/06/2023;1;1;2;2025-06-20;2
SEC00117;1;2017-08-02;7;3;PERÚ;2;EDUCADORES DE CALLE;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;15/10/2024;1;2;1;NO APLICA;2
SEC00118;2;2010-06-01;15;4;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;JAÉN;JAÉN;27/05/2025;1;1;1;NO APLICA;2
SEC00119;1;2014-02-02;11;3;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;JAÉN;JAÉN;27/05/2025;1;1;1;NO APLICA;2
SEC00120;2;2015-11-19;9;3;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;JAÉN;JAÉN;28/04/2025;1;1;1;NO APLICA;2
SEC00121;1;2016-06-27;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;24/03/2023;1;1;1;NO APLICA;1
SEC00122;2;2018-11-01;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;24/03/2023;1;1;1;NO APLICA;1
SEC00123;1;2011-02-16;14;4;PERÚ;2;EDUCADORES DE CALLE;ANCASH;SANTA;CHIMBOTE;19/05/2023;1;1;1;NO APLICA;2
SEC00124;2;2017-04-06;8;3;PERÚ;2;EDUCADORES DE CALLE;ANCASH;SANTA;CHIMBOTE;19/05/2023;1;1;1;NO APLICA;2
SEC00125;2;2009-11-14;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;23/10/2024;1;1;1;NO APLICA;2
SEC00126;2;2011-10-09;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;23/10/2024;1;1;1;NO APLICA;2
SEC00127;1;2018-09-04;6;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;23/10/2024;2;1;1;NO APLICA;2
SEC00128;2;2012-08-26;12;4;PERÚ;2;EDUCADORES DE CALLE;APURÍMAC;ABANCAY;ABANCAY;16/04/2025;1;1;1;NO APLICA;2
SEC00129;2;2016-04-09;9;3;PERÚ;2;EDUCADORES DE CALLE;APURÍMAC;ABANCAY;ABANCAY;16/04/2025;1;1;1;NO APLICA;2
SEC00130;1;2014-07-02;11;3;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;AMARILIS;26/09/2024;1;1;1;NO APLICA;2
SEC00131;2;2010-09-16;14;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;VILLA EL SALVADOR;23/05/2025;3;1;1;NO APLICA;2
SEC00132;2;2012-03-24;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;22/12/2023;1;1;1;NO APLICA;1
SEC00133;2;2008-05-24;17;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;22/12/2023;1;1;1;NO APLICA;1
SEC00134;2;2012-01-27;13;4;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;HUÁNUCO;1/06/2024;1;1;1;NO APLICA;2
SEC00135;2;2012-08-03;12;4;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;HUÁNUCO;30/03/2023;1;1;1;NO APLICA;2
SEC00136;1;2012-07-03;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;HUARAL;HUARAL;22/01/2025;1;1;1;NO APLICA;2
SEC00137;1;2013-10-30;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;HUARAL;HUARAL;13/11/2024;1;1;1;NO APLICA;2
SEC00138;1;2016-07-05;9;3;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;HUÁNUCO;30/03/2023;1;1;1;NO APLICA;2
SEC00139;1;2009-08-31;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;HUARAL;HUARAL;21/05/2025;1;1;1;NO APLICA;2
SEC00140;1;2008-05-07;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE MIRAFLORES;7/04/2024;3;1;1;NO APLICA;2
SEC00141;1;2017-03-15;8;3;VENEZUELA;2;EDUCADORES DE CALLE;LIMA;HUARAL;HUARAL;29/11/2023;2;1;1;NO APLICA;2
SEC00142;1;2016-06-27;9;3;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;20/08/2024;1;1;1;NO APLICA;2
SEC00143;2;2018-12-06;6;3;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;21/08/2024;1;1;1;NO APLICA;2
SEC00144;2;2010-04-19;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;23/04/2025;1;1;1;NO APLICA;2
SEC00145;1;2014-07-19;11;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;23/04/2025;1;1;1;NO APLICA;2
SEC00146;2;2017-04-06;8;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;PUENTE PIEDRA;23/04/2025;1;1;1;NO APLICA;2
SEC00147;2;2013-03-15;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;23/03/2022;1;1;2;2025-03-18;1
SEC00148;2;2010-05-15;15;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;20/12/2022;1;1;2;2025-07-21;2
SEC00149;1;2011-10-07;13;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;20/12/2022;1;1;2;2025-07-21;2
SEC00150;2;2016-11-28;8;3;PERÚ;2;EDUCADORES DE CALLE;CUSCO;CUSCO;CUSCO;22/01/2025;2;1;1;NO APLICA;2
SEC00151;1;2010-06-22;15;4;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;HUÁNUCO;27/04/2022;1;1;2;2025-05-26;1
SEC00152;1;2012-07-13;13;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;28/02/2025;1;1;1;NO APLICA;2
SEC00153;1;2013-07-26;12;4;PERÚ;2;EDUCADORES DE CALLE;HUÁNUCO;HUÁNUCO;HUÁNUCO;28/04/2022;1;1;2;2025-05-26;1
SEC00154;2;2018-03-20;7;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;CARABAYLLO;28/02/2025;1;1;1;NO APLICA;2
SEC00155;1;2008-06-16;17;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;16/07/2025;1;1;1;NO APLICA;2
SEC00156;2;2013-02-15;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;LA VICTORIA;16/07/2025;1;1;1;NO APLICA;2
SEC00157;2;2015-01-01;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;12/05/2023;2;1;1;NO APLICA;2
SEC00158;1;2016-06-26;9;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;12/05/2023;2;1;1;NO APLICA;2
SEC00159;1;2023-10-09;1;2;PERÚ;2;EDUCADORES DE CALLE;LIMA;CALLAO;VENTANILLA;26/01/2024;2;1;1;NO APLICA;2
SEC00160;1;2010-04-30;15;4;PERÚ;2;EDUCADORES DE CALLE;PASCO;PASCO;YANACANCHA;25/07/2025;1;1;1;NO APLICA;2
