ID_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;NOM_SER;DEP_CA;PROV_CA;DIST_CA;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;NNA_DEJO_CALLE
SEC06658;1;2009-10-08;15;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-07-19;1;1;1;NO APLICA;2
SEC06659;1;2013-08-09;12;4;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-07-19;1;1;1;NO APLICA;2
SEC06660;2;2015-05-02;10;3;PERÚ;2;EDUCADORES DE CALLE;LIMA;LIMA;SAN JUAN DE LURIGANCHO;2024-07-22;1;1;1;NO APLICA;2
SEC06661;2;2007-05-18;18;5;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;2021-02-20;1;1;2;2025-05-19;2
SEC06662;1;2008-12-11;16;4;PERÚ;2;EDUCADORES DE CALLE;LA LIBERTAD;TRUJILLO;TRUJILLO;2024-02-08;1;1;2;2025-07-18;2
SEC06663;2;2010-10-05;14;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;TUMBES;TUMBES;2021-02-20;1;1;1;NO APLICA;2
SEC06664;1;2012-01-23;13;4;PERÚ;2;EDUCADORES DE CALLE;CAJAMARCA;CAJAMARCA;CAJAMARCA;2025-01-07;2;1;1;NO APLICA;2
SEC06665;1;2008-06-09;17;4;PERÚ;2;EDUCADORES DE CALLE;TUMBES;ZARUMILLA;AGUAS VERDES;2021-05-07;1;1;1;NO APLICA;1
SEC06666;1;2012-11-19;12;4;PERÚ;2;EDUCADORES DE CALLE;AYACUCHO;HUAMANGA;AYACUCHO;2025-04-25;1;1;1;NO APLICA;2
SEC06667;2;2023-01-17;2;2;PERÚ;2;EDUCADORES DE CALLE;UCAYALI;CORONEL PORTILLO;YARINACOCHA;2025-04-03;1;1;1;NO APLICA;2
SEC06668;2;2008-07-08;17;4;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;2023-01-20;1;1;1;NO APLICA;1
SEC06669;1;2011-03-29;14;4;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;2023-01-20;1;1;1;NO APLICA;1
SEC06670;2;2013-02-12;12;4;PERÚ;2;EDUCADORES DE CALLE;PIURA;PIURA;PIURA;2023-01-20;1;1;1;NO APLICA;1
SEC06671;1;2010-10-29;14;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;MIRAFLORES;2023-07-11;1;1;2;2025-08-22;2
SEC06672;2;2019-03-01;6;3;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;MIRAFLORES;2023-07-11;1;1;2;2025-08-22;2
SEC06673;2;2017-08-21;8;3;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;MIRAFLORES;2023-07-11;1;1;2;2025-08-22;2
SEC06674;2;2008-11-09;16;4;PERÚ;2;EDUCADORES DE CALLE;AREQUIPA;AREQUIPA;CERRO COLORADO;2024-08-23;1;1;1;NO APLICA;2
SEC06675;1;2015-06-09;10;3;PERÚ;2;EDUCADORES DE CALLE;LAMBAYEQUE;CHICLAYO;CHICLAYO;2024-01-24;1;1;1;NO APLICA;1
SEC06676;2;2013-07-29;12;4;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2022-08-29;1;1;1;NO APLICA;2
SEC06677;1;2015-08-18;10;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2022-08-29;1;1;1;NO APLICA;2
SEC06678;1;2016-06-21;9;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2024-09-13;1;5;1;NO APLICA;2
SEC06679;1;2017-08-20;8;3;PERÚ;2;EDUCADORES DE CALLE;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;2023-10-17;1;1;1;NO APLICA;2
